42.87258,3.983573,19.19826
-32.16891,2.875076,10.4051
31.273,4.095629,37.86396
-40.60847,3.529041,6.856546
2.062972,2.853714,34.94163
-22.4178,2.357956,17.88755
21.79596,2.042854,11.4683
-21.529,2.299667,18.10373
-35.53967,3.131636,8.866847
-7.270991,1.934672,22.85013
-24.18763,3.60296,36.46981
7.512163,3.192103,37.6523
1.338324,2.20117,27.41221
-12.19431,2.438091,27.11992
-23.40655,3.747313,39.06379
41.74974,3.844086,17.48908
19.94481,3.392781,35.58063
34.25494,3.808949,29.83463
19.83733,2.388876,21.1788
0.01530972,2.142328,26.75796
-26.68474,2.416414,10.97422
25.86369,2.469786,13.97825
-38.34684,3.879726,26.96598
8.779853,1.50766,17.20226
4.515359,3.987122,49.05807
8.763862,1.560639,17.87807
-22.7065,1.990809,7.375105
11.43249,1.884428,20.57814
-2.95182,3.284434,39.41958
5.866048,2.946564,35.04671
31.97197,3.611337,28.86646
-36.30043,3.598727,23.69616
22.98457,2.078763,9.264513
-27.67953,2.39749,4.679994
-25.51842,2.597951,18.09793
33.23853,2.995198,10.18327
21.11469,2.582481,22.95323
12.63206,4.022223,46.95394
15.17328,1.293635,3.865747
29.95289,2.750921,12.01981
-19.78982,2.191457,18.2528
15.0148,4.158215,47.95636
-35.06554,3.080545,7.836031
-7.152094,2.770018,32.68908
-19.98196,1.98725,13.98386
26.8303,2.666344,16.74032
-16.63368,2.116291,20.15027
-6.460555,4.021626,48.13634
-25.54931,3.144348,28.21997
39.69734,4.028157,26.8122
13.78239,2.843814,31.44277
-11.25588,2.603228,29.52742
2.001446,2.697472,33.13056
8.425307,3.38111,39.831
24.5544,3.618188,35.83844
-16.04838,3.275072,36.18621
15.67846,3.49678,39.15297
-2.607092,2.571332,31.03106
19.71974,3.517505,37.47482
21.5866,2.425402,19.8642
33.82474,3.803729,30.2718
8.066612,3.004142,35.20077
16.74065,1.787439,14.59488
9.935767,1.534251,5.783724
-29.36306,2.586333,8.076664
-30.15712,3.861961,36.02624
-8.152105,3.08288,36.17966
24.13393,2.809655,23.46674
-23.56085,2.047019,4.091495
1.775803,2.650588,32.60261
29.33157,2.558496,4.723633
-40.50298,3.682238,16.77078
13.02148,1.52898,14.4862
-25.92225,4.129358,43.07656
15.61586,1.400607,7.706646
1.088951,2.845342,34.91685
-28.96933,3.933218,38.10857
-29.46005,2.643832,10.61138
-33.10198,3.018509,13.22908
21.02028,3.496752,36.43211
-8.883474,1.318961,14.49118
28.78117,3.032533,21.52887
-31.04704,3.790727,34.06143
1.615035,1.414266,18.26842
-35.60476,3.195652,12.42752
-10.73023,2.61916,29.89864
-8.91278,3.366966,39.57644
36.87641,3.749281,24.97977
14.50987,1.632967,14.63473
46.90501,4.034799,5.501741
-14.52649,1.20537,2.795551
-18.83067,2.609614,25.53267
0.4376704,3.444845,42.4033
43.66888,3.822997,9.484748
46.67834,4.036772,7.511139
37.79737,3.350745,9.804714
-1.755823,2.704021,32.58276
43.5673,4.17145,23.25796
-31.62942,3.321364,24.5805
3.212216,1.64274,20.6163
-18.86034,1.852602,12.96475
21.58508,2.123761,13.836
-2.017499,2.646335,31.81191
-9.738272,1.781206,20.01887
13.24168,2.776696,30.8679
20.78836,2.161884,16.14519
-44.37617,3.849546,8.165732
-22.04681,1.923371,6.894743
20.24232,1.75027,4.514336
9.265415,3.104244,36.21785
-29.23068,2.525231,2.922145
-19.1036,2.798445,27.99014
17.00914,1.537472,8.245672
36.98291,3.688418,23.25206
22.06923,2.108904,12.58998
-21.19144,3.759233,40.40343
9.456706,1.957885,22.48712
10.43929,3.797681,44.6298
3.240103,4.043207,49.77133
-29.36395,2.695965,12.85307
13.15718,1.575426,15.10626
24.19053,3.666378,36.81244
25.60687,2.495827,15.04432
34.44576,3.119781,11.64285
-8.001883,2.385526,27.96909
4.655806,3.803752,46.68787
-27.63817,4.002716,40.12984
6.774212,2.394277,28.46118
27.78153,3.511057,31.51843
4.355236,2.465457,29.95523
-1.391356,2.812742,34.00926
